Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
0,3,2,1,"['apoptosis regulator BAX', 'proto-oncogene tyrosine-protein kinase Met [EC:2.7.10.1]']",['Staphylococcaceae'],0.87651795,0.0154737225,3,0.03,10,50,100,0.1,0.1
1,3,2,1,"['interleukin 1 beta', 'plasminogen activator inhibitor 1']",['Tepidimicrobium'],0.87423056,0.01674666,3,0.03,10,50,100,0.1,0.1
2,3,1,2,['C-X-C motif chemokine 1/2/3'],"['Pectinatus', 'Methanomassiliicoccus']",0.68314344,0.033164103,3,0.03,10,50,100,0.1,0.1
3,3,3,0,"['Hematopoietic cell lineage', 'adenomatosis polyposis coli protein', 'interleukin 11']",[],0.956322,0.019436158,3,0.03,10,50,100,0.1,0.1
4,7,6,1,"['TNF signaling pathway', 'Toll-like receptor signaling pathway', 'signal transducer and activator of transcription 1', 'Amoebiasis', 'Primary immunodeficiency', 'activin receptor type-1 [EC:2.7.11.30]']",['Stomatobaculum'],0.684988,0.122625105,3,0.03,10,50,100,0.1,0.1
5,4,3,1,"['Herpes simplex virus 1 infection', 'fms-related tyrosine kinase 3 [EC:2.7.10.1]', 'solute carrier family 15 (oligopeptide transporter), member 1']",['Gordonibacter'],0.7948077,0.03959003,3,0.03,10,50,100,0.1,0.1
6,3,3,0,"['Toxoplasmosis', 'Hepatitis B', 'heme oxygenase 1 [EC:1.14.14.18]']",[],0.6691285,0.029473033,3,0.03,10,50,100,0.1,0.1
7,5,2,3,"['interferon beta', 'integrin beta 2']","['Fusobacteriota', 'Fusobacteriia', 'Fusobacteriales']",0.86859643,0.0649262,3,0.03,10,50,100,0.1,0.1
8,3,3,0,"['TGF-beta signaling pathway', 'interleukin 3 receptor alpha', 'tumor necrosis factor receptor superfamily member 19']",[],0.8503988,0.022305783,3,0.03,10,50,100,0.1,0.1
9,6,4,2,"['Malaria', 'adiponectin', 'NLR family member X1', 'liver X receptor beta']","['Streptococcus', 'Ligilactobacillus']",0.8377597,0.051151074,3,0.03,10,50,100,0.1,0.1
10,6,5,1,"['apoptotic protease-activating factor', 'Antigen processing and presentation', 'ubiquitin-like modifier-activating enzyme ATG7', 'Peroxisome', 'Biosynthesis of amino acids']",['Terrisporobacter'],0.7562921,0.05201738,3,0.03,10,50,100,0.1,0.1
11,3,3,0,"['Hepatocellular carcinoma', 'Adipocytokine signaling pathway', 'Fc gamma R-mediated phagocytosis']",[],0.6490434,0.032309446,3,0.03,10,50,100,0.1,0.1
12,3,3,0,"['Ras signaling pathway', 'Autophagy - animal', 'CASP8 and FADD-like apoptosis regulator']",[],0.6272766,0.047157306,3,0.03,10,50,100,0.1,0.1
13,6,5,1,"['nitric-oxide synthase, inducible [EC:1.14.13.39]', 'B-lymphocyte antigen CD19', 'C-C motif chemokine 13', 'Cholesterol metabolism', 'Arginine and proline metabolism']",['Finegoldia'],0.6868287,0.08648829,3,0.03,10,50,100,0.1,0.1
14,4,4,0,"['interferon receptor 2', 'galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69]', 'bestrophin-2', 'dual oxidase [EC:1.6.3.1 1.11.1.-]']",[],0.93181956,0.029135926,3,0.03,10,50,100,0.1,0.1
15,3,3,0,"['HIF-1 signaling pathway', 'interleukin 18', 'tumor necrosis factor receptor superfamily member 13B']",[],0.75058144,0.04402411,3,0.03,10,50,100,0.1,0.1
16,6,5,1,"['NF-kappa B signaling pathway', 'Epithelial cell signaling in Helicobacter pylori infection', 'C-X-C motif chemokine 11', 'Protein processing in endoplasmic reticulum', 'Proteasome']",['Lactobacillaceae'],0.789558,0.055649966,3,0.03,10,50,100,0.1,0.1
17,4,2,2,"['Neuroactive ligand-receptor interaction', 'CD86 antigen']","['Brochothrix', 'Lysinibacillus']",0.6506766,0.047752608,3,0.03,10,50,100,0.1,0.1
18,4,4,0,"['Hepatitis C', 'p53 signaling pathway', 'Apelin signaling pathway', 'C-C motif chemokine 17']",[],0.58418936,0.03686937,3,0.03,10,50,100,0.1,0.1
19,3,1,2,['interleukin 3'],"['Bifidobacteriales', 'Bifidobacteriaceae']",0.89192724,0.04874498,3,0.03,10,50,100,0.1,0.1
20,4,3,1,"['beta-glucuronidase [EC:3.2.1.31]', 'Ascorbate and aldarate metabolism', 'Biosynthesis of cofactors']",['Barnesiella'],0.82100356,0.054290798,3,0.03,10,50,100,0.1,0.1
21,3,2,1,"['inhibitor of nuclear factor kappa-B kinase subunit gamma', 'erythropoietin']",['Actinobacteria'],0.9110802,0.038601182,3,0.03,10,50,100,0.1,0.1
22,3,2,1,"['C-C motif chemokine 3', 'inhibin beta B chain']",['Bacillales_Incertae Sedis XI'],0.78861094,0.026627356,3,0.03,10,50,100,0.1,0.1
23,4,2,2,"['granulocyte colony-stimulating factor', 'thrombopoietin receptor']","['Waltera', 'Heliobacteriaceae']",0.7911634,0.06049587,3,0.03,10,50,100,0.1,0.1
24,3,3,0,"['Yersinia infection', 'Melanoma', 'leptin']",[],0.641398,0.03287426,3,0.03,10,50,100,0.1,0.1
25,3,1,2,"['tumor necrosis factor, alpha-induced protein 3 [EC:3.4.19.12]']","['Neglecta', 'Parvimonas']",0.81710273,0.044321656,3,0.03,10,50,100,0.1,0.1
26,4,2,2,"['bone morphogenetic protein receptor type-1A [EC:2.7.11.30]', 'Fat digestion and absorption']","['Carnobacteriaceae', 'Carnobacterium']",0.8150492,0.033276852,3,0.03,10,50,100,0.1,0.1
27,6,3,3,"['toll-like receptor 6', 'tumor necrosis factor receptor superfamily member 10C', 'intercellular adhesion molecule 3']","['Butyricicoccus', 'Eubacteriales_incertae_sedis_XII', 'Pseudoflavonifractor']",0.73375434,0.0773087,3,0.03,10,50,100,0.1,0.1
