Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
0,2,1,1,['C-X-C motif chemokine 1/2/3'],['Mollicutes'],0.7734633,0.01749394,2,0.03,60,10,100,0.1,10
1,2,2,0,"['baculoviral IAP repeat-containing protein 2/3', 'interleukin 2 receptor beta']",[],0.9019275,0.029466234,2,0.03,60,10,100,0.1,10
2,3,2,1,"['Metabolic pathways', 'activin receptor type-1 [EC:2.7.11.30]']",['Sporofaciens'],0.70352334,0.039471004,2,0.03,60,10,100,0.1,10
3,2,1,1,['cyclin-dependent kinase inhibitor 2A'],['Bacillaceae'],0.8583362,0.016669473,2,0.03,60,10,100,0.1,10
4,2,2,0,"['tumor necrosis factor receptor superfamily member 6', 'AMPK signaling pathway']",[],0.9479599,0.02063136,2,0.03,60,10,100,0.1,10
5,2,2,0,"['Th17 cell differentiation', 'Th1 and Th2 cell differentiation']",[],0.86360633,0.025983436,2,0.03,60,10,100,0.1,10
6,2,1,1,['beta-glucuronidase [EC:3.2.1.31]'],['Shinella'],0.86981785,0.021443827,2,0.03,60,10,100,0.1,10
7,7,4,3,"['interleukin 12B', 'interferon gamma receptor 1', 'neutrophil cytosolic factor 4', 'integrin alpha X']","['Syntrophomonadaceae', 'Koleobacterales', 'Thermoactinomycetaceae']",0.4730125,0.110054865,2,0.03,60,10,100,0.1,10
8,2,2,0,"['hepatocyte growth factor', 'tumor necrosis factor receptor superfamily member 1B']",[],0.9344342,0.009962501,2,0.03,60,10,100,0.1,10
9,2,2,0,"['interferon alpha', 'Cytoskeleton in muscle cells']",[],0.90869474,0.027433375,2,0.03,60,10,100,0.1,10
10,2,1,1,['glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]'],['Lachnospiraceae'],0.92409676,0.011698187,2,0.03,60,10,100,0.1,10
11,2,1,1,['integrin alpha M'],['Parvimonas'],0.69443536,0.020566018,2,0.03,60,10,100,0.1,10
12,2,2,0,"['Kaposi sarcoma-associated herpesvirus infection', 'Fluid shear stress and atherosclerosis']",[],0.9605389,0.0075516105,2,0.03,60,10,100,0.1,10
13,2,2,0,"['CD86 antigen', 'C-X-C motif chemokine 9']",[],0.8187951,0.021853022,2,0.03,60,10,100,0.1,10
14,4,3,1,"['interleukin 23 subunit alpha', 'C-X-C motif chemokine 11', 'beta-defensin 4']",['Bulleidia'],0.5339763,0.060083605,2,0.03,60,10,100,0.1,10
15,3,2,1,"['integrin alpha L', 'C-X-C motif chemokine 10']",['Parabacteroides'],0.9229571,0.014238192,2,0.03,60,10,100,0.1,10
16,2,2,0,"['NACHT, LRR and PYD domains-containing protein 3', 'Staphylococcus aureus infection']",[],0.8241622,0.029006954,2,0.03,60,10,100,0.1,10
17,4,2,2,"['C-C chemokine receptor type 5', 'NLR family member X1']","['Sutterella', 'Actinomyces']",0.5149014,0.06955611,2,0.03,60,10,100,0.1,10
18,3,3,0,"['C-X-C chemokine receptor type 4', 'Carbon metabolism', 'Cholesterol metabolism']",[],0.8459241,0.023756595,2,0.03,60,10,100,0.1,10
19,2,2,0,"['Pertussis', 'Malaria']",[],0.92144,0.023394782,2,0.03,60,10,100,0.1,10
20,2,2,0,"['interleukin 15', 'thymic stromal-derived lymphopoietin receptor']",[],0.964761,0.0061666165,2,0.03,60,10,100,0.1,10
21,4,4,0,"['fatty acid synthase, animal type [EC:2.3.1.85]', 'cullin 2', 'interferon regulatory factor 5', 'Glutathione metabolism']",[],0.43801,0.043476652,2,0.03,60,10,100,0.1,10
22,2,2,0,"['neutrophil cytosolic factor 2', 'C-C motif chemokine 3']",[],0.9052788,0.012167914,2,0.03,60,10,100,0.1,10
23,3,3,0,"['transferrin receptor', 'nuclear receptor subfamily 1 group D member 2', 'tumor necrosis factor receptor superfamily member 12A']",[],0.88565594,0.018555278,2,0.03,60,10,100,0.1,10
24,2,1,1,['autophagy-related protein 5'],['Arabiibacter'],0.73783845,0.023459014,2,0.03,60,10,100,0.1,10
25,2,1,1,"['alpha-N-acetylneuraminate alpha-2,8-sialyltransferase (sialyltransferase 8A) [EC:2.4.3.8]']",['Lactiplantibacillus'],0.7868526,0.014161463,2,0.03,60,10,100,0.1,10
26,2,1,1,"['defensin, alpha']",['Pseudomonas'],0.49973255,0.029069,2,0.03,60,10,100,0.1,10
27,2,2,0,"['erythropoietin receptor', 'hepatocyte growth factor-like protein']",[],0.8398411,0.012249311,2,0.03,60,10,100,0.1,10
28,2,2,0,"['C-C motif chemokine 15/23', 'leptin']",[],0.86653554,0.012631215,2,0.03,60,10,100,0.1,10
29,2,1,1,['macrophage colony-stimulating factor 1'],['Campylobacterales'],0.9159982,0.013895114,2,0.03,60,10,100,0.1,10
30,3,3,0,"['Efferocytosis', 'Autophagy - animal', 'Adipocytokine signaling pathway']",[],0.91781455,0.032399114,2,0.03,60,10,100,0.1,10
31,2,2,0,"['bone morphogenetic protein receptor type-1B [EC:2.7.11.30]', 'epithelial cell adhesion molecule']",[],0.9799486,0.006847777,2,0.03,60,10,100,0.1,10
32,2,2,0,"['Hepatitis B', 'Renal cell carcinoma']",[],0.48382312,0.028986244,2,0.03,60,10,100,0.1,10
33,2,1,1,['C-X-C motif chemokine 12'],['Burkholderiales'],0.66397154,0.025693966,2,0.03,60,10,100,0.1,10
34,2,1,1,['KIT ligand'],['Pigmentiphaga'],0.836339,0.025242921,2,0.03,60,10,100,0.1,10
35,2,2,0,"['interleukin 7 receptor', 'Ribosome']",[],0.8335086,0.01366173,2,0.03,60,10,100,0.1,10
36,2,2,0,"['interleukin 4 receptor', 'interleukin 15 receptor alpha']",[],0.770056,0.009313806,2,0.03,60,10,100,0.1,10
37,7,2,5,"['C-C motif chemokine 11', 'tumor necrosis factor receptor superfamily member 10D']","['Sphingomonadales', 'Variovorax', 'Liliopsida', 'Mediterranea', 'Fannyhessea']",0.57751024,0.07164167,2,0.03,60,10,100,0.1,10
38,2,2,0,"['toll-like receptor 7', 'interleukin 17 receptor C']",[],0.9409203,0.017244456,2,0.03,60,10,100,0.1,10
39,3,2,1,"['DNA (cytosine-5)-methyltransferase 3B [EC:2.1.1.37]', 'C-C motif chemokine 14']",['Gammaproteobacteria'],0.7990408,0.01946822,2,0.03,60,10,100,0.1,10
40,4,3,1,"['interleukin 12 receptor beta-2', 'carbonic anhydrase [EC:4.2.1.1]', 'Base excision repair']",['Ellagibacter'],0.7268994,0.026701603,2,0.03,60,10,100,0.1,10
41,2,2,0,"['high mobility group protein B1', 'Thy-1 cell surface antigen']",[],0.7407489,0.020132203,2,0.03,60,10,100,0.1,10
42,2,1,1,['C-X-C chemokine receptor type 2'],['Ruminococcoides'],0.8224641,0.029240705,2,0.03,60,10,100,0.1,10
43,2,1,1,"['ATP-binding cassette, subfamily A (ABC1), member 1']",['Campylobacterota'],0.77584565,0.019074203,2,0.03,60,10,100,0.1,10
44,2,2,0,"['interleukin 11', 'interleukin-1 receptor-associated kinase 3 [EC:2.7.11.1]']",[],0.69739246,0.021709908,2,0.03,60,10,100,0.1,10
45,2,2,0,"['bone morphogenetic protein 7', 'neurogenic differentiation factor 1']",[],0.42246526,0.02863185,2,0.03,60,10,100,0.1,10
46,2,1,1,['C-C motif chemokine 26'],['Fusobacteriales'],0.53331846,0.023288673,2,0.03,60,10,100,0.1,10
47,2,1,1,['acyl-CoA 6-desaturase (Delta-6 desaturase) [EC:1.14.19.3]'],['Agathobacter'],0.34254107,0.027887248,2,0.03,60,10,100,0.1,10
48,3,2,1,"['gastric inhibitory polypeptide', 'molybdenum cofactor sulfurtransferase [EC:2.8.1.9]']",['Neisseria'],0.7858615,0.031908095,2,0.03,60,10,100,0.1,10
49,2,2,0,"['Focal adhesion', 'VEGF signaling pathway']",[],0.8824082,0.017119031,2,0.03,60,10,100,0.1,10
50,2,2,0,"['receptor-interacting serine/threonine-protein kinase 3 [EC:2.7.11.1]', 'aquaporin-8']",[],0.91256523,0.011665964,2,0.03,60,10,100,0.1,10
51,2,1,1,['C-C motif chemokine 13'],['Hafnia'],0.8095769,0.020618876,2,0.03,60,10,100,0.1,10
52,2,1,1,['tumor necrosis factor receptor superfamily member 14'],['Cetobacterium'],0.75487566,0.023428094,2,0.03,60,10,100,0.1,10
53,4,3,1,"['CX3C chemokine receptor 1', 'myeloperoxidase [EC:1.11.2.2]', 'Spliceosome']",['Oxalobacteraceae'],0.43252796,0.06728847,2,0.03,60,10,100,0.1,10
54,3,2,1,"['interleukin 23 receptor', 'MFS transporter, MCT family, solute carrier family 16 (monocarboxylic acid transporters), member 1']",['Roseateles'],0.6476988,0.04287583,2,0.03,60,10,100,0.1,10
55,2,2,0,"['Hepatocellular carcinoma', 'Endometrial cancer']",[],0.8154936,0.026499186,2,0.03,60,10,100,0.1,10
56,3,1,2,['C1GALT1-specific chaperone 1'],"['Chitinophagales', 'Sphingobium']",0.7405285,0.030829905,2,0.03,60,10,100,0.1,10
57,4,1,3,['RAR-related orphan receptor alpha'],"['Deltaproteobacteria', 'Succiniclasticum', 'Carnobacterium']",0.34081623,0.05920017,2,0.03,60,10,100,0.1,10
58,2,2,0,"['C-C motif chemokine 24', 'C-C chemokine receptor type 6']",[],0.69407094,0.026334323,2,0.03,60,10,100,0.1,10
59,2,1,1,['interleukin 22'],['Tractidigestivibacter'],0.8423245,0.019221958,2,0.03,60,10,100,0.1,10
60,2,2,0,"['Apoptosis', 'Non-small cell lung cancer']",[],0.8281788,0.025015526,2,0.03,60,10,100,0.1,10
61,2,1,1,"['ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]']",['Pediococcus'],0.7050493,0.024747161,2,0.03,60,10,100,0.1,10
62,2,2,0,"['C-C motif chemokine 16', 'C-C motif chemokine 8']",[],0.5911833,0.028086135,2,0.03,60,10,100,0.1,10
63,2,2,0,"['Phagosome', 'ECM-receptor interaction']",[],0.9426579,0.020361302,2,0.03,60,10,100,0.1,10
64,2,1,1,['interleukin 17A'],['Sporobacter'],0.84138113,0.020362489,2,0.03,60,10,100,0.1,10
65,2,1,1,['potassium intermediate/small conductance calcium-activated channel subfamily N member 4'],['Xiamenia'],0.52839255,0.025184464,2,0.03,60,10,100,0.1,10
66,3,1,2,['MHC class II transactivator [EC:2.7.11.1]'],"['Dellaglioa', 'Pseudoprevotella']",0.6665984,0.018970411,2,0.03,60,10,100,0.1,10
67,2,2,0,"['Bile secretion', 'activin receptor type-1B [EC:2.7.11.30]']",[],0.7058722,0.027733311,2,0.03,60,10,100,0.1,10
68,2,2,0,"['fms-related tyrosine kinase 3 ligand', 'Thyroid hormone synthesis']",[],0.9389992,0.00853826,2,0.03,60,10,100,0.1,10
69,2,1,1,['ciliary neurotrophic factor'],['Escherichia/Shigella'],0.9923427,0.00072356605,2,0.03,60,10,100,0.1,10
70,3,2,1,"['PPAR signaling pathway', 'Proximal tubule bicarbonate reclamation']",['Terriglobia'],0.5396367,0.044804983,2,0.03,60,10,100,0.1,10
71,3,3,0,"['thrombopoietin receptor', 'C-X-C chemokine receptor type 6', 'tumor necrosis factor receptor superfamily member 21']",[],0.7213385,0.042557187,2,0.03,60,10,100,0.1,10
72,2,1,1,['methanethiol oxidase [EC:1.8.3.4]'],['Oligosphaerales'],0.73808646,0.02938206,2,0.03,60,10,100,0.1,10
73,2,1,1,['leukemia inhibitory factor'],['Megamonas'],0.8008064,0.01882262,2,0.03,60,10,100,0.1,10
74,4,1,3,['inducible T-cell co-stimulator ligand'],"['Bryobacter', 'Massilimicrobiota', 'Oribacterium']",0.6020075,0.047350638,2,0.03,60,10,100,0.1,10
75,2,2,0,"['indian hedgehog', 'Nucleotide metabolism']",[],0.8307633,0.008603036,2,0.03,60,10,100,0.1,10
76,2,2,0,"['Chemical carcinogenesis - reactive oxygen species', 'Regulation of actin cytoskeleton']",[],0.79476273,0.029802982,2,0.03,60,10,100,0.1,10
77,2,2,0,"['Human immunodeficiency virus 1 infection', 'Melanoma']",[],0.5212672,0.026321685,2,0.03,60,10,100,0.1,10
78,2,1,1,['cardiotrophin 1'],['Fusobacteriota'],0.6893121,0.0154084135,2,0.03,60,10,100,0.1,10
79,2,1,1,"['solute carrier family 26 (sulfate anion transporter), member 2']",['Virgibacillus'],0.7587923,0.020554118,2,0.03,60,10,100,0.1,10
80,2,1,1,"['fatty acid-binding protein 2, intestinal']",['Turicimonas'],0.770333,0.021514906,2,0.03,60,10,100,0.1,10
81,2,2,0,"['Breast cancer', 'Adherens junction']",[],0.91910845,0.024156839,2,0.03,60,10,100,0.1,10
82,2,1,1,['C-C motif chemokine 1'],['Butyricimonas'],0.8336375,0.0075441604,2,0.03,60,10,100,0.1,10
83,2,1,1,['toll-like receptor 1'],['Muribaculum'],0.93898875,0.013385878,2,0.03,60,10,100,0.1,10
